movieId,title,overview,genres,keywords,releaseDate,voteAverage,voteCount,posterPath,director,runtime,cast
14522,Black Beauty,"The fates of horses, and the people who own and command them, are revealed as Black Beauty narrates the circle of his life.","[28, 12, 18, 10751]","horse, country life, woman director",1994-07-29,6.6,68.0,/5uH60FBDPQoyAnc4uvU0fIB8JXv.jpg,Caroline Thompson,88,"Alan Cumming, Sean Bean, David Thewlis, Jim Carter, Peter Davison"
26203,Blink,"Emma is an attractive girl in her 20s who has been blind for 20 years. A new type of eye operation partially restores her sight, but she is having problems: sometimes she doesn't ""remember"" what she's seen until later. One night she is awakened by a commotion upstairs. Peering out of her door, she sees a shadowy figure descending the stairs. Convinced that her neighbour has been murdered she approaches the police, only to find that she is unsure if it was just her new eyes playing tricks on her.","[9648, 80, 18, 53]","killer, blindness",1994-01-26,6.3,45.0,/wP6dfv85SQLogoNguUd6jO1A4be.jpg,Michael Apted,106,"Madeleine Stowe, Aidan Quinn, James Remar, Peter Friedman, Bruce A. Young"
178,Blown Away,Blown Away tells the story of Jimmy Dove who works for the Boston bomb squad. Shortly after Dove leaves the force his partner is killed by a bomb that Dove thinks might have been made by someone he knows.,"[18, 28, 53]","terrorist, boston, fireworks, orchestra, anarchist, concert, computer, revenge, irish, wedding, explosion, violence, roulette wheel, capsized ship, belfast, bomb planting, headphones, flashback, bomb attack, blast, human bomb",1994-07-01,6.0,126.0,/fD23iryzdjfRU05nQAQriD0A3AR.jpg,Stephen Hopkins,121,"Jeff Bridges, Tommy Lee Jones, Suzy Amis, Lloyd Bridges, Forest Whitaker"
19819,Blue Chips,"Pete Bell, a college basketball coach is under a lot of pressure. His team aren't winning and he cannot attract new players. The stars of the future are secretly being paid by boosters. This practice is forbidden in the college game, but Pete is desperate and has pressures from all around.",[18],"sport, basketball, drama",1994-02-18,5.7,41.0,/tO71i4Ob64tchCRBB5MoqonPKAF.jpg,William Friedkin,108,"Nick Nolte, Shaquille O'Neal, Mary McDonnell, J.T. Walsh, Ed O'Neill"
57834,Blue Sky,"Hank Marshall is a tough, square-jawed, straitlaced Army engineer and nuclear science expert, assigned to help conduct weapons-testing in 1950's America. Hank has become a thorn in the side of the Army, though, for a couple of very different reasons. He is an outspoken opponent of atmospheric testing, though his superiors hold contrary views and want to squelch his concerns...and his reports. The other problem is his wife, Carly. She is voluptuous and volatile, wreaking havoc in his personal life and stirring up intrigue at each new Army base.","[18, 10749]","mental disease, nuclear missile, history, nymphomaniac, dysfunctional marriage, independent film",1994-09-16,6.1,28.0,/zG40OnO4Y98lo1iDHyFo5TaZyP1.jpg,Tony Richardson,101,"Jessica Lange, Tommy Lee Jones, Powers Boothe, Carrie Snodgress, Amy Locane"
4722,Body Snatchers,"When Environmental Protection Agency inspector Steve Malone travels to a remote military base in order to check for toxic materials, he brings his family along for the ride. After arriving at the base, his teenage daughter Marti befriends Jean Platt, daughter of the base's commander, General Platt. When people at the base begin acting strangely, Marti becomes convinced that they are slowly being replaced by plant-like aliens.","[27, 878, 53]","distrust, military base, remake, alien, escape, soldier, alien invasion, alien infection, sleeping, doppelganger, emotionless",1993-06-09,5.8,102.0,/52uEKbVSpCyilZl0zRApq3zvVs3.jpg,Abel Ferrara,87,"Gabrielle Anwar, Terry Kinney, Billy Wirth, Christine Elise, Forest Whitaker"
18215,Boxing Helena,"A top surgeon is besotted with a beautiful woman who once ditched him. Unable to come to terms with life without her, he tries to convince her that they need each other. She has other ideas, but an horrific accident leaves her at his mercy. The plot is bizarre and perhaps sick at times, ending abruptly and with a twist.","[18, 10749]","obsession, dream, kidnapping, nudity, suspense, unrequited love, doctor, car accident, obsessive love, woman director, captivity",1993-06-18,4.5,59.0,/vgs0h94IllpZRheIjBTonjR7Zf2.jpg,Jennifer Chambers Lynch,107,"Julian Sands, Sherilyn Fenn, Bill Paxton, Kurtwood Smith, Art Garfunkel"
1607,A Bronx Tale,"Set in the Bronx during the tumultuous 1960s, an adolescent boy is torn between his honest, working-class father and a violent yet charismatic crime boss. Complicating matters is the youngster's growing attraction - forbidden in his neighborhood - for a beautiful black girl.","[18, 80]","gambling, father son relationship, black people, italo-american, italian, loyalty, gangster boss, funeral, molotow cocktail, gang leader, nostalgia, game of dice, bus driver, best friend, extreme violence, witness to murder, hoodlum, xenophobia, father figure",1993-09-14,7.4,447.0,/sDbO6LmLYtyqAoFTPpRcMgPSCEO.jpg,Robert De Niro,121,"Robert De Niro, Chazz Palminteri, Lillo Brancato, Francis Capra, Taral Hicks"
117553,Calendar Girl,"Like many adolescent boys, Roy Darpinian had the hots for movie divas, and one in particular was his wet dream as half of America's in the 1950s: Marilyn Monroe. The difference is, one summer holiday he actually decided to enlist his spineless buddies, Scott Foreman and Ned Bleuer, to actually drive all the way to Hollywood and make as many desperate attempts as it takes to meet her or get arrested trying, and no setback or embarrassment (even publicly bare-ass) can stop or distract him. Against all odds, he finally even got a chance to help her...","[18, 35]","male nudity, tattoo, california, father son relationship, beach, radio, narration, con man, nostalgia, calendar, cops, party, stolen money, domestic abuse, stalking, coming of age, diner, marijuana, hollywood, summer, movie star, stolen cars, practical joke, military enrollment, small time thugs, movie clips, live life to the fullest, fictionalized biography",1993-09-03,3.7,10.0,/ljSqZTl5oophHsH1Qtyv7AF2BW6.jpg,John Whitesell,90,"Jason Priestley, Gabriel Olds, Jerry O'Connell, Joe Pantoliano, Steve Railsback"
6075,Carlito's Way,"A Puerto-Rican ex-con, just released from prison, pledges to stay away from drugs and violence despite the pressure around him and lead on to a better life outside of NYC.","[28, 80, 18, 53]","prison, 1970s, puerto rican, release from prison, criminal past, love, night club, violence, drug, disco",1993-11-10,7.7,805.0,/g6D7mjQtndu768cusGmoEQY9fTB.jpg,Brian De Palma,144,"Al Pacino, Sean Penn, Penelope Ann Miller, John Leguizamo, Ingrid Rogers"
11310,City Slickers II: The Legend of Curly's Gold,"On Mitch Robbins 40th birthday begins quite well until he returns home and finds his brother Glen, the black sheep of the family, in his sofa. Nevertheless he is about to have a wonderful birthday-night with his wife when he discovers a treasure map of Curly by chance. Together with Phil and unfortunately with Glen he tries to find the hidden gold of Curly's father in the desert of Arizona.","[28, 35, 18, 37]","nevada, gold, birthday, treasure hunt, gold bar, friendship bracelet, cowboy",1994-06-10,4.9,103.0,/gh0lsyJARglhpbKmnY8i8M7V5bI.jpg,Paul Weiland,116,"Billy Crystal, Daniel Stern, Jon Lovitz, Jack Palance, Patricia Wettig"
9350,Cliffhanger,"A year after losing his friend in a tragic 4,000-foot fall, former ranger Gabe Walker and his partner, Hal, are called to return to the same peak to rescue a group of stranded climbers, only to learn the climbers are actually thieving hijackers who are looking for boxes full of money.","[28, 12, 53]","mountain, rocky mountains, airplane, hijacking, suitcase, climbing, heist, money, snow, mountain climbing",1993-05-28,6.1,600.0,/b28DOM54OHb1c7Lsk6Nu7Kwuonj.jpg,Renny Harlin,112,"Sylvester Stallone, John Lithgow, Michael Rooker, Janine Turner, Rex Linn"
9612,Coneheads,"With enormous cone-shaped heads, robotlike walks and an appetite for toilet paper, aliens Beldar and Prymatt don't exactly blend in with the population of Paramus, N.J. But for some reason, everyone believes them when they say they're from France! As the odd ""Saturday Night Live"" characters settle into middle-class life in this feature-length comedy, a neighbor admires their daughter.","[35, 878, 10751]","extraterrestrial technology, alien life-form, space invasion",1993-07-23,4.8,228.0,/vlpQnf0rl0FpMjWLS0TNd8Bog2F.jpg,Steve Barron,88,"Robert Knott, Dan Aykroyd, Jane Curtin, Sinbad, Phil Hartman"
2124,Color of Night,"When New York psychiatrist Bill Capa visits Los Angeles to take over his murdered colleague's therapy group, he finds himself embroiled in the thick of a mystery when he bumps into Rose and begins a torrid affair.","[18, 9648, 10749, 53]","suicide, california, sex, secret identity, eroticism, paranoia, nudity, group therapy, therapist, grief, obsessive compulsive disorder, violence, psychiatrist, car chase, disguise, mental illness, color blindness, voyeurism",1994-08-19,5.4,117.0,/w1OBPkf3BxeC7543YzFwiKIwBFJ.jpg,Richard Rush,121,"Bruce Willis, Jane March, Rubén Blades, Lesley Ann Warren, Scott Bakula"
26261,Cops & Robbersons,"Hard-as-nails cop Jake Stone moves in with the Robbersons so he can watch a hitman who has moved in next door. The Hitman is one thing, but can you survive the Robberson family.","[28, 35, 10751]","winging into a wall, infra red, photo album epilogue, jumper cable, rude waiter, sitcom",1994-04-15,5.0,36.0,/wnkWgFU5UcLwbExCp1YtCg5Ox4E.jpg,Michael Ritchie,93,"Chevy Chase, Jack Palance, Dianne Wiest, Robert Davi, David Barry Gray"
19176,The Cowboy Way,"Two championship rodeo partners travel to New York to find their missing friend, Nacho Salazar who went missing there.","[37, 28, 35]",cowboy,1994-06-03,5.1,38.0,/5oBVSzbWD85zRCKIWm0KvhypUZU.jpg,Gregg Champion,102,"Woody Harrelson, Kiefer Sutherland, Dylan McDermott, Ernie Hudson, Marg Helgenberger"
49299,Dangerous Game,"A New York film director, working on his latest movie in Los Angeles, begins to reflect the actions in his movie and real life, especially when he begins an affair with the lead actress.",[18],"independent film, drug, divorce, filmmaking, psychological drama",1993-11-19,5.4,9.0,/lHD4z6KAjtDWKIMeChezIFon5bX.jpg,Abel Ferrara,108,"Harvey Keitel, Madonna, James Russo, Nancy Ferrara, Reilly Murphy"
11566,Dave,"Bill Mitchell is the philandering and distant President of the United States. Dave Kovic is a sweet-natured and caring Temp Agency operator, who by a staggering coincidence looks exactly like the President. As such, when Mitchell wants to escape an official luncheon, the Secret Service hires Dave to stand in for him. Unfortunately, Mitchell suffers a severe stroke whilst having sex with one of his aides, and Dave finds himself stuck in the role indefinitely. The corrupt and manipulative Chief of Staff, Bob Alexander, plans to use Dave to elevate himself to the White House - but unfortunately, he doesn't count on Dave enjoying himself in office, using his luck to make the country a better place, and falling in love with the beautiful First Lady...",[35],"coma, white house, usa president, apoplectic stroke, doppelganger",1993-05-07,6.3,205.0,/wIUuf1NFchdCJe833JBTiSMzqfv.jpg,Ivan Reitman,110,"Kevin Kline, Sigourney Weaver, Frank Langella, Kevin Dunn, Ving Rhames"
9571,Dazed and Confused,"The adventures of a group of Texas teens on their last day of school in 1976, centering on student Randall Floyd, who moves easily among stoners, jocks and geeks. Floyd is a star athlete, but he also likes smoking weed, which presents a conundrum when his football coach demands he sign a ""no drugs"" pledge.","[35, 18]","1970s, texas, high school, comedy, coming of age, summer, teenager, period drama, great soundtrack",1993-09-24,7.4,588.0,/msG9awbLhVZwv1Eh9Ge7SofMexW.jpg,Richard Linklater,102,"Jason London, Rory Cochrane, Wiley Wiggins, Sasha Jenson, Michelle Burke"
9739,Demolition Man,"Simon Phoenix, a violent criminal cryogenically frozen in 1996, has escaped during a parole hearing in 2032 in the utopia of San Angeles. Police are incapable of dealing with his violent ways and turn to his captor, John Spartan, who had also been cryogenically frozen when wrongfully accused of killing 30 innocent people while apprehending Phoenix.","[80, 28, 878]","helicopter, martial arts, crime fighter, social control, museum, future, cryogenics, utopia, dystopia, fistfight, police, psychopath, betrayal, shootout, cyberpunk, explosion, violence, foot chase, car chase, warden, prison escape, subterranean, censorship, culture shock, knitting",1993-10-08,6.4,1018.0,/dq6AmlVFo92PRuoLCcIyFdoRuxf.jpg,Marco Brambilla,115,"Sylvester Stallone, Wesley Snipes, Sandra Bullock, Nigel Hawthorne, Benjamin Bratt"
34444,Even Cowgirls Get the Blues,"Sissy Hankshaw (Uma Thurman) is born with enormous thumbs that help her hitchhiking through the US from a young age.  She becomes a model in advertising and her NY agent 'the Countess' (John Hurt) sends her to his ranch in CA to shoot a commercial, set against the background of mating whooping cranes.  There, she befriends Bonanza Jellybean (Rain Phoenix), one of the cowgirls at the beauty- ranch.","[37, 18, 35, 10749]","transvestism, lesbian, cowgirl, hitchhiking, lbgt",1994-05-13,4.2,29.0,/20x8nm0nPXkYv04COAHFA2AHyAl.jpg,Gus Van Sant,96,"Uma Thurman, Lorraine Bracco, Pat Morita, Angie Dickinson, Keanu Reeves"
26141,Fatal Instinct,"A spoof of the late 80s and early 90s suspense thrillers and murder mysteries, including Basic Instinct, Sleeping With The Enemy, Cape Fear and others. A cop/attorney (yes he's both) is seduced by a woman while his wife is having an affair with a mechanic. Lots of other sublots and visual gags in the style of Naked Gun.",[35],"spoof, private detective",1993-10-29,5.4,37.0,/syewFnehGbbya5BdxoHLzrcm5Ne.jpg,Carl Reiner,91,"Armand Assante, Sherilyn Fenn, Kate Nelligan, Sean Young, Christopher McDonald"
10997,Farewell My Concubine,"Abandoned by his prostitute mother in 1920, Douzi was raised by a theater troupe. There he meets Shitou and over the following years the two develop an act entitled, ""Farewell My Concubine,"" that brings them fame and fortune. When Shitou marries Juxian, Doutzi becomes jealous, the beginnings of the acting duo's explosive breakup and tragic fall take root.",[18],"gay, china, society, woman between two men, independent film, best friend, beijing",1993-09-16,7.8,98.0,/f54hNIiHNINw3JiUJB2XaQl5wCN.jpg,Chen Kaige,171,"Leslie Cheung, Gong Li, Zhang Fengyi, Jiang Wenli, Ge You"
10443,Fearless,"After a terrible air disaster, survivor Max Klein emerges a changed person. Unable to connect to his former life or to wife Laura, he feels godlike and invulnerable. When psychologist Bill Perlman is unable to help Max, he has Max meet another survivor, Carla Rodrigo, who is racked with grief and guilt since her baby died in the crash which she and Max survived.",[18],"grief, disaster, guilt, mental health",1993-10-15,6.8,80.0,/sFhzvwgv04VUmedB7pOO4cMP9xq.jpg,Peter Weir,122,"Jeff Bridges, Isabella Rossellini, Rosie Perez, Tom Hulce, John Turturro"
